20,1209.33333333333,691.333333333333
20,1208.66666666667,691.333333333333
20,1208,690.666666666667
20,1207.33333333333,690
20,1206.66666666667,690
20,1205.33333333333,688.666666666667
20,1205.33333333333,688
20,1204.66666666667,688
20,1204,687.333333333333
20,1204,686
20,1203.33333333333,685.333333333333
20,1203.33333333333,684.666666666667
20,1203.33333333333,684
20,1131.33333333333,680
20,1136,678.666666666667
20,1136.66666666667,678
21,1136.66666666667,678.666666666667
21,1136,678
21,1136,677.333333333333
21,1135.33333333333,676.666666666667
21,1135.33333333333,677.333333333333
21,1135.33333333333,678
21,1134,678
21,1132.66666666667,678
21,1131.33333333333,678.666666666667
21,1117.33333333333,698
21,1126,674.666666666667
21,1119.33333333333,666.666666666667
21,1110.66666666667,670
21,1098.66666666667,673.333333333333
21,1094,672.666666666667
21,1090,672
21,1085.33333333333,673.333333333333
21,1079.33333333333,672
21,1072.66666666667,669.333333333333
21,1068.66666666667,669.333333333333
21,1064.66666666667,668.666666666667
21,1061.33333333333,668
21,1056,667.333333333333
21,985.333333333333,663.333333333333
21,974.666666666667,648
21,963.333333333333,661.333333333333
21,958.666666666667,660
21,948.666666666667,662.666666666667
21,940,661.333333333333
21,930.666666666667,659.333333333333
21,925.333333333333,658.666666666667
21,920,658.666666666667
21,916,658.666666666667
21,912,659.333333333333
21,881.333333333333,661.333333333333
21,880.666666666667,661.333333333333
21,880,662
21,880,660.666666666667
21,879.333333333333,660
21,878,661.333333333333
21,858,659.333333333333
21,843.333333333333,659.333333333333
21,831.333333333333,660
21,822,660
21,814.666666666667,660
21,752.666666666667,654.666666666667
21,752,660
21,752,662.666666666667
21,752,662
21,752,662.666666666667
21,751.333333333333,663.333333333333
21,741.333333333333,661.333333333333
21,737.333333333333,661.333333333333
22,728.666666666667,659.333333333333
22,728,660
22,725.333333333333,660
22,722,659.333333333333
22,720.666666666667,659.333333333333
22,718.666666666667,658.666666666667
22,717.333333333333,659.333333333333
22,716,659.333333333333
22,715.333333333333,659.333333333333
22,714,660
22,712,659.333333333333
22,708.666666666667,658.666666666667
22,705.333333333333,658
22,701.333333333333,658
22,698,657.333333333333
22,690.666666666667,656.666666666667
22,686.666666666667,655.333333333333
22,683.333333333333,655.333333333333
22,679.333333333333,654.666666666667
22,676,654
22,673.333333333333,653.333333333333
22,670,652.666666666667
22,667.333333333333,652.666666666667
22,665.333333333333,652
22,662.666666666667,652
22,660.666666666667,651.333333333333
22,658.666666666667,651.333333333333
22,656.666666666667,650.666666666667
22,641.333333333333,647.333333333333
22,640,646
22,642.666666666667,588.666666666667
22,644,552.666666666667
22,646,528.666666666667
22,646,512.666666666667
22,646.666666666667,501.333333333333
22,646.666666666667,492
22,647.333333333333,484.666666666667
22,648.666666666667,473.333333333333
22,650.666666666667,436.666666666667
22,649.333333333333,438
22,648.666666666667,436.666666666667
22,650,436
22,650.666666666667,435.333333333333
22,651.333333333333,433.333333333333
22,650,429.333333333333
22,650.666666666667,422.666666666667
22,637.333333333333,343.333333333333
22,656,152.666666666667
22,651.333333333333,142.666666666667
22,648.666666666667,136.666666666667
22,647.333333333333,136
23,650,136.666666666667
23,648.666666666667,136.666666666667
23,648.666666666667,137.333333333333
23,648.666666666667,138
23,648.666666666667,138.666666666667
23,646,141.333333333333
23,651.333333333333,143.333333333333
23,652.666666666667,144
23,654,144.666666666667
23,654.666666666667,144.666666666667
23,653.333333333333,144.666666666667
23,651.333333333333,143.333333333333
23,652,142.666666666667
23,652.666666666667,140
23,654,139.333333333333
23,654.666666666667,134.666666666667
23,655.333333333333,130
23,655.333333333333,127.333333333333
23,656,124.666666666667
23,656,122
23,656,120
23,656,118
23,656,115.333333333333
23,656,112.666666666667
23,657.333333333333,112.666666666667
23,658,112.666666666667
23,658,110.666666666667
